suburb,date,price
Farrer,2017-06-09,700000
Dunlop,2017-06-09,625000
Richardson,2017-06-09,480000
Downer,2017-06-09,675000
Wright,2017-06-09,875000
Latham,2017-06-09,532000
Lyneham,2017-06-09,751000
Downer,2017-06-10,950000
McKellar,2017-06-10,780000
Chifley,2017-06-10,751000
Palmerston,2017-06-10,830000
Holder,2017-06-10,595000
Weetangera,2017-06-10,720000
Giralang,2017-06-10,760000
Evatt,2017-06-10,680000
Curtin,2017-06-13,740000
Gordon,2017-06-13,485000
Hackett,2017-06-13,675000
Curtin,2017-06-13,750000
Conder,2017-06-13,665000
Curtin,2017-06-13,855000
Aranda,2017-06-13,635000
Denman Prospect,2017-06-13,560000
Gordon,2017-06-13,595000
Garran,2017-06-13,1300000
Macquarie,2017-06-14,602500
Throsby,2017-06-14,430000
Denman Prospect,2017-06-14,450000
Lyneham,2017-06-14,900000
Holder,2017-06-14,720000
Moncrieff,2017-06-14,350000
Isaacs,2017-06-14,1625000
Isabella Plains,2017-06-14,590000
Nicholls,2017-06-14,770000
McKellar,2017-06-14,755000
Watson,2017-06-14,705000
Denman Prospect,2017-06-14,590000
Macarthur,2017-06-15,615000
Coombs,2017-06-15,490000
Aranda,2017-06-15,786000
Gowrie,2017-06-15,630000
Harrison,2017-06-15,775000
Bonner,2017-06-15,422000
Casey,2017-06-15,491500
Casey,2017-06-15,455000
Bruce,2017-06-15,740000
Nicholls,2017-06-15,1000000
Scullin,2017-06-15,592500
Cook,2017-06-15,650000
Ngunnawal,2017-06-15,720000
Palmerston,2017-06-15,721500
Bonner,2017-06-15,450000
Calwell,2017-06-16,482500
Calwell,2017-06-16,590000
Moncrieff,2017-06-16,376740
Lawson,2017-06-16,540000
Curtin,2017-06-16,872000
Casey,2017-06-16,515000
Holt,2017-06-16,230000
Gordon,2017-06-16,605000
Evatt,2017-06-16,427000
Conder,2017-06-16,580000
Dunlop,2017-06-16,616000
Dickson,2017-06-16,750000
Watson,2017-06-16,885000
Casey,2017-06-16,628600
Dunlop,2017-06-17,441000
Franklin,2017-06-17,1095000
Holt,2017-06-17,578000
Bonner,2017-06-17,677500
Deakin,2017-06-17,1280000
Page,2017-06-17,635000
Nicholls,2017-06-17,614000
Deakin,2017-06-17,1390000
Giralang,2017-06-17,610500
Stirling,2017-06-17,970000
Kingston,2017-06-17,635000
Reid,2017-06-17,1421000
Bonner,2017-06-18,955000
Franklin,2017-06-19,700000
Casey,2017-06-19,665000
Charnwood,2017-06-19,622000
Palmerston,2017-06-19,545000
Banks,2017-06-19,735000
Casey,2017-06-19,1005000
Forde,2017-06-19,765000
Monash,2017-06-19,455000
Rivett,2017-06-19,772000
Moncrieff,2017-06-19,380000
Hughes,2017-06-19,700000
Moncrieff,2017-06-19,390000
Denman Prospect,2017-06-20,545000
Jacka,2017-06-20,700000
Fisher,2017-06-20,605000
Ngunnawal,2017-06-20,470150
Page,2017-06-20,590000
Casey,2017-06-20,642500
Fadden,2017-06-20,633500
Chisholm,2017-06-20,475000
O'Connor,2017-06-21,760000
Kambah,2017-06-21,375000
Rivett,2017-06-21,500000
Gungahlin,2017-06-21,780000
Yarralumla,2017-06-21,1000000
Dunlop,2017-06-21,551800
Rivett,2017-06-21,700000
Curtin,2017-06-21,1200000
Kambah,2017-06-21,374000
Moncrieff,2017-06-21,290000
Rivett,2017-06-21,480000
Franklin,2017-06-21,850000
Bonner,2017-06-21,686000
Duffy,2017-06-21,630000
Dickson,2017-06-21,956000
Torrens,2017-06-21,740000
Gordon,2017-06-21,615000
Throsby,2017-06-21,315000
Duffy,2017-06-21,800000
Waramanga,2017-06-21,710000
Amaroo,2017-06-22,653000
Bonython,2017-06-22,595000
Monash,2017-06-22,520000
Ngunnawal,2017-06-22,510000
Conder,2017-06-22,478000
Watson,2017-06-22,640000
Waramanga,2017-06-22,530000
Duffy,2017-06-22,550000
Palmerston,2017-06-22,550000
Latham,2017-06-22,568000
Chisholm,2017-06-22,515000
Forde,2017-06-22,1050000
Kambah,2017-06-22,430500
Watson,2017-06-23,725000
Moncrieff,2017-06-23,270000
Lyons,2017-06-23,680000
Denman Prospect,2017-06-23,460000
Denman Prospect,2017-06-23,460000
Nicholls,2017-06-23,545000
Conder,2017-06-23,630000
Gungahlin,2017-06-23,500000
Nicholls,2017-06-23,950000
Evatt,2017-06-24,605000
Waramanga,2017-06-24,626000
Waramanga,2017-06-24,663000
Harrison,2017-06-24,850000
Pearce,2017-06-24,997000
Wanniassa,2017-06-24,470000
Narrabundah,2017-06-24,1025000
Torrens,2017-06-24,620000
Macarthur,2017-06-24,738000
Yarralumla,2017-06-24,1257000
Aranda,2017-06-24,1022000
Crace,2017-06-24,1180000
Kaleen,2017-06-24,775000
Downer,2017-06-24,820000
Franklin,2017-06-24,822000
McKellar,2017-06-24,925000
Flynn,2017-06-24,610000
Downer,2017-06-24,720000
O'Connor,2017-06-24,1400000
Bonner,2017-06-24,455000
Wanniassa,2017-06-24,631000
Flynn,2017-06-26,470000
Holt,2017-06-26,425000
Flynn,2017-06-26,395000
Flynn,2017-06-26,475000
Giralang,2017-06-26,570000
Page,2017-06-26,485000
Denman Prospect,2017-06-26,500000
Throsby,2017-06-26,270000
Franklin,2017-06-26,415000
Oaks Estate,2017-06-26,625000
Flynn,2017-06-26,400000
Harrison,2017-06-26,950000
Duffy,2017-06-26,1230000
Kambah,2017-06-26,660000
Chifley,2017-06-26,580000
Spence,2017-06-26,400000
Scullin,2017-06-26,446000
Gungahlin,2017-06-26,470000
Gowrie,2017-06-26,577000
Fraser,2017-06-26,500000
Moncrieff,2017-06-27,310000
Dunlop,2017-06-27,556000
Dunlop,2017-06-27,575500
Campbell,2017-06-27,1000000
Curtin,2017-06-27,850000
Curtin,2017-06-27,845000
Throsby,2017-06-27,281250
Casey,2017-06-27,525500
Theodore,2017-06-27,500000
Waramanga,2017-06-27,550000
Throsby,2017-06-27,281250
Conder,2017-06-27,775000
Moncrieff,2017-06-27,430000
Gungahlin,2017-06-27,543000
Fraser,2017-06-27,490000
Lyneham,2017-06-28,640000
Page,2017-06-28,530900
Dunlop,2017-06-28,550000
Wright,2017-06-28,750000
Gungahlin,2017-06-28,720000
Kambah,2017-06-28,445000
Forde,2017-06-28,725000
Ngunnawal,2017-06-28,435000
Duffy,2017-06-28,530000
Moncrieff,2017-06-28,715000
Ngunnawal,2017-06-28,450000
O'Connor,2017-06-28,1610000
Denman Prospect,2017-06-28,470000
Holder,2017-06-29,575000
Rivett,2017-06-29,640000
Bonner,2017-06-29,425000
Denman Prospect,2017-06-29,570000
Gowrie,2017-06-29,560000
Harrison,2017-06-29,550000
Casey,2017-06-29,495000
Dickson,2017-06-29,820000
Fraser,2017-06-29,550000
Moncrieff,2017-06-29,350000
Moncrieff,2017-06-29,330000
Latham,2017-06-29,725000
Theodore,2017-06-29,485000
Forde,2017-06-29,950000
Kambah,2017-06-29,470431
Casey,2017-06-29,925000
Wanniassa,2017-06-29,765000
Casey,2017-06-29,512000
Throsby,2017-06-29,279835
Dickson,2017-06-29,713000
Theodore,2017-06-29,690000
Dickson,2017-06-29,952000
Wanniassa,2017-06-30,805000
Mawson,2017-06-30,1005000
Wanniassa,2017-06-30,572000
Moncrieff,2017-06-30,360000
Moncrieff,2017-06-30,350000
Kambah,2017-06-30,541000
Kambah,2017-06-30,555000
Dunlop,2017-06-30,701000
Dickson,2017-06-30,980000
Chifley,2017-06-30,780000
Fisher,2017-06-30,635000
Ngunnawal,2017-06-30,360000
Farrer,2017-06-30,800000
Lyons,2017-06-30,620000
Nicholls,2017-06-30,950000
Pearce,2017-06-30,710000
Fisher,2017-06-30,675000
Fisher,2017-06-30,695000
Melba,2017-06-30,550000
Moncrieff,2017-06-30,735000
Dickson,2017-06-30,963600
Duffy,2017-06-30,750000
Bruce,2017-06-30,365000
Fadden,2017-06-30,760000
Ngunnawal,2017-06-30,410000
Moncrieff,2017-06-30,690000
Watson,2017-07-01,1010000
Banks,2017-07-01,590000
Griffith,2017-07-01,1260000
Higgins,2017-07-01,520000
Amaroo,2017-07-01,910000
Red Hill,2017-07-01,1400000
Bruce,2017-07-01,825000
Nicholls,2017-07-01,900000
Duffy,2017-07-01,657000
Franklin,2017-07-01,823000
Amaroo,2017-07-01,793000
Gordon,2017-07-01,546000
Evatt,2017-07-01,435000
Holt,2017-07-01,635000
Bonner,2017-07-03,701143
O'Connor,2017-07-03,480000
Denman Prospect,2017-07-03,540000
Holt,2017-07-03,253000
Bruce,2017-07-03,600000
Richardson,2017-07-03,490000
Casey,2017-07-04,630000
Kaleen,2017-07-04,805000
Gilmore,2017-07-04,510000
Franklin,2017-07-04,715000
Torrens,2017-07-04,678000
Hughes,2017-07-04,290000
O'Connor,2017-07-04,996000
Farrer,2017-07-04,630000
Kambah,2017-07-05,587000
Casey,2017-07-05,532000
Gowrie,2017-07-05,550000
Franklin,2017-07-05,950000
Bonner,2017-07-05,1020000
Ngunnawal,2017-07-05,410000
Evatt,2017-07-05,764000
Moncrieff,2017-07-05,320000
Bonner,2017-07-05,541000
Banks,2017-07-06,410000
Wanniassa,2017-07-06,467500
Hughes,2017-07-06,935000
Kambah,2017-07-06,460000
Dunlop,2017-07-06,650000
Kambah,2017-07-07,695000
Campbell,2017-07-07,1400000
Higgins,2017-07-07,62542
Throsby,2017-07-07,400000
Rivett,2017-07-07,560000
Denman Prospect,2017-07-07,490000
Curtin,2017-07-07,785000
Ngunnawal,2017-07-07,590000
Charnwood,2017-07-08,455000
Forrest,2017-07-08,2250000
Farrer,2017-07-08,861000
Braddon,2017-07-08,1260000
Hughes,2017-07-08,1701000
Harrison,2017-07-08,740000
Weetangera,2017-07-08,1551000
Gilmore,2017-07-08,635000
Richardson,2017-07-08,462000
Fraser,2017-07-08,741000
Hughes,2017-07-08,815000
Yarralumla,2017-07-08,1250000
Charnwood,2017-07-08,524000
Kambah,2017-07-08,555000
Holt,2017-07-08,458000
Spence,2017-07-08,590500
Ainslie,2017-07-08,850000
Rivett,2017-07-10,475000
Kambah,2017-07-10,390000
Narrabundah,2017-07-10,690000
Melba,2017-07-10,302500
Harrison,2017-07-10,830000
Fadden,2017-07-10,770000
O'Connor,2017-07-10,1190000
Bonner,2017-07-10,635000
Downer,2017-07-10,939500
Ainslie,2017-07-10,885000
Casey,2017-07-11,661000
Hughes,2017-07-11,750000
Monash,2017-07-11,680000
Watson,2017-07-11,775000
Stirling,2017-07-11,700000
Banks,2017-07-11,493000
Bonner,2017-07-12,517000
Gordon,2017-07-12,576000
Throsby,2017-07-12,275000
Forde,2017-07-12,590000
Gordon,2017-07-12,590000
Garran,2017-07-13,1030000
Franklin,2017-07-13,473000
Chapman,2017-07-13,503500
Forde,2017-07-13,635000
Forde,2017-07-13,825000
Moncrieff,2017-07-14,246000
Forde,2017-07-14,800000
Gordon,2017-07-14,447000
Calwell,2017-07-14,400000
Richardson,2017-07-14,475000
Lyons,2017-07-14,670000
Throsby,2017-07-14,410000
Monash,2017-07-14,605000
Fisher,2017-07-14,615000
Banks,2017-07-14,725000
Griffith,2017-07-15,1515000
Reid,2017-07-15,1360000
Franklin,2017-07-15,800000
Curtin,2017-07-15,711000
Curtin,2017-07-15,953000
Isaacs,2017-07-15,820000
Harrison,2017-07-15,1260000
Hawker,2017-07-15,844000
Farrer,2017-07-15,920000
Latham,2017-07-15,540000
Calwell,2017-07-15,450000
Curtin,2017-07-15,900000
Monash,2017-07-15,804000
Richardson,2017-07-17,435000
Latham,2017-07-17,390000
Forrest,2017-07-17,1050000
Moncrieff,2017-07-17,222900
Theodore,2017-07-17,490000
Holt,2017-07-17,513000
Chapman,2017-07-17,745000
Throsby,2017-07-18,405000
Latham,2017-07-18,400000
Banks,2017-07-18,635000
Denman Prospect,2017-07-18,430000
Kambah,2017-07-18,483000
Bonner,2017-07-18,610000
Wanniassa,2017-07-19,595000
Watson,2017-07-19,408000
Nicholls,2017-07-19,849000
Ngunnawal,2017-07-19,398000
Dunlop,2017-07-19,620000
Harrison,2017-07-19,786000
Moncrieff,2017-07-19,229900
Crace,2017-07-20,423000
Farrer,2017-07-20,769000
Denman Prospect,2017-07-20,630000
Downer,2017-07-20,840000
Forde,2017-07-20,910000
Macquarie,2017-07-20,728000
Bonner,2017-07-20,495000
Reid,2017-07-20,1300000
Throsby,2017-07-20,450000
Denman Prospect,2017-07-20,545000
Reid,2017-07-21,1950000
Kambah,2017-07-21,435000
Fadden,2017-07-21,660000
Coombs,2017-07-21,1080000
Moncrieff,2017-07-21,337900
Wanniassa,2017-07-21,585000
Harrison,2017-07-21,793888
Fraser,2017-07-21,690000
Kambah,2017-07-21,441000
Ngunnawal,2017-07-21,460000
Flynn,2017-07-21,590000
Barton,2017-07-21,2150000
Throsby,2017-07-21,280000
Holder,2017-07-21,560000
Hawker,2017-07-21,895000
Denman Prospect,2017-07-21,550000
Monash,2017-07-22,725000
Deakin,2017-07-22,1480000
Garran,2017-07-22,1355000
Mawson,2017-07-22,807500
Calwell,2017-07-22,635000
Hughes,2017-07-22,705000
Fadden,2017-07-22,830000
Spence,2017-07-22,475000
Griffith,2017-07-22,1600000
Dunlop,2017-07-22,630000
Oxley,2017-07-22,700000
O'Connor,2017-07-22,1120000
Forrest,2017-07-22,4220000
Hughes,2017-07-24,770000
Gordon,2017-07-24,765000
Waramanga,2017-07-24,530000
Banks,2017-07-24,880000
Pearce,2017-07-24,860000
Moncrieff,2017-07-24,310000
Fraser,2017-07-24,650000
Fraser,2017-07-24,670000
Franklin,2017-07-25,662000
Coombs,2017-07-25,455000
Forde,2017-07-25,849000
Fadden,2017-07-25,651000
Gilmore,2017-07-25,765000
Denman Prospect,2017-07-25,460000
Dunlop,2017-07-25,600000
Denman Prospect,2017-07-26,419000
Moncrieff,2017-07-26,229900
Banks,2017-07-26,632550
Palmerston,2017-07-26,957000
Crace,2017-07-26,880000
Dunlop,2017-07-26,436000
Chisholm,2017-07-27,480000
Forde,2017-07-27,702500
Bonner,2017-07-27,740000
Coombs,2017-07-27,1030000
Casey,2017-07-27,475000
Watson,2017-07-27,391000
Hackett,2017-07-27,690000
Yarralumla,2017-07-27,1350000
Moncrieff,2017-07-27,299900
Conder,2017-07-27,800000
Fraser,2017-07-27,710000
Evatt,2017-07-27,430000
Conder,2017-07-28,470000
Dunlop,2017-07-28,580000
Crace,2017-07-28,641000
Gordon,2017-07-28,555000
Crace,2017-07-28,1249000
Bonner,2017-07-28,702500
Moncrieff,2017-07-28,346750
Bonner,2017-07-28,865000
Casey,2017-07-28,410000
Denman Prospect,2017-07-28,480000
Dunlop,2017-07-28,420000
Pearce,2017-07-28,720000
Fraser,2017-07-28,260000
Kambah,2017-07-28,630000
Scullin,2017-07-28,740000
Holder,2017-07-28,585000
Kambah,2017-07-28,900000
Florey,2017-07-29,741000
Kaleen,2017-07-29,970000
Gordon,2017-07-29,572500
Dickson,2017-07-29,995000
Waramanga,2017-07-29,760000
Nicholls,2017-07-29,975000
Monash,2017-07-29,555000
Cook,2017-07-29,575000
Farrer,2017-07-29,710000
Wanniassa,2017-07-29,606000
Harrison,2017-07-29,765000
Gungahlin,2017-07-29,882500
Red Hill,2017-07-29,2900000
Kambah,2017-07-29,632500
Forrest,2017-07-31,1150000
Palmerston,2017-07-31,800000
Chapman,2017-07-31,980000
Hughes,2017-07-31,1760000
Farrer,2017-07-31,720000
Denman Prospect,2017-07-31,995000
Mawson,2017-07-31,1430000
Lawson,2017-07-31,477000
Holt,2017-07-31,490000
Moncrieff,2017-08-01,222850
Kambah,2017-08-01,492000
Coombs,2017-08-01,1150000
Spence,2017-08-01,661450
Kambah,2017-08-01,750000
Ngunnawal,2017-08-01,447000
Casey,2017-08-01,797000
Moncrieff,2017-08-01,350850
Moncrieff,2017-08-01,337900
Moncrieff,2017-08-01,259900
Nicholls,2017-08-01,715000
Conder,2017-08-01,585000
Ngunnawal,2017-08-02,500000
Hughes,2017-08-02,865000
Downer,2017-08-02,710000
Forde,2017-08-02,760000
Denman Prospect,2017-08-02,575000
Ngunnawal,2017-08-02,477000
O'Connor,2017-08-02,922000
Wanniassa,2017-08-02,560000
Holder,2017-08-02,617000
Kaleen,2017-08-02,696000
Throsby,2017-08-02,480000
Ngunnawal,2017-08-03,630000
Nicholls,2017-08-03,450000
Campbell,2017-08-03,1185000
Rivett,2017-08-03,620000
Theodore,2017-08-03,550000
Holt,2017-08-03,390000
Moncrieff,2017-08-03,342650
Calwell,2017-08-03,640000
Rivett,2017-08-03,580000
Wanniassa,2017-08-03,600000
Moncrieff,2017-08-03,170000
Florey,2017-08-03,825000
Moncrieff,2017-08-03,223900
Kambah,2017-08-03,575000
Florey,2017-08-03,650000
Throsby,2017-08-04,290000
Kambah,2017-08-04,550000
Moncrieff,2017-08-04,740000
Watson,2017-08-04,645000
Evatt,2017-08-04,503000
Amaroo,2017-08-04,650000
Moncrieff,2017-08-04,346750
Holt,2017-08-04,480000
Conder,2017-08-04,585000
Flynn,2017-08-04,680001
Calwell,2017-08-04,635000
Wanniassa,2017-08-04,440000
Harrison,2017-08-05,730000
Dickson,2017-08-05,925000
Campbell,2017-08-05,1160000
Hackett,2017-08-05,1260000
O'Connor,2017-08-05,1030000
Pearce,2017-08-05,997500
Page,2017-08-05,711000
Monash,2017-08-05,638000
Nicholls,2017-08-05,1075000
Ainslie,2017-08-05,810000
Curtin,2017-08-05,1232500
Latham,2017-08-05,680000
Crace,2017-08-05,900000
Curtin,2017-08-05,683000
Gilmore,2017-08-05,490000
Bruce,2017-08-05,755000
Florey,2017-08-05,610000
Torrens,2017-08-05,681000
Bonner,2017-08-05,682000
Holt,2017-08-07,251000
Watson,2017-08-07,660000
Palmerston,2017-08-07,780000
Charnwood,2017-08-07,395000
Flynn,2017-08-07,600000
Harrison,2017-08-08,725000
Turner,2017-08-08,1950000
Casey,2017-08-08,555000
Denman Prospect,2017-08-08,520000
Franklin,2017-08-08,460000
Forde,2017-08-08,820000
Fadden,2017-08-08,665000
Charnwood,2017-08-08,600000
Gowrie,2017-08-08,505000
Latham,2017-08-08,470000
Wanniassa,2017-08-08,570000
Bonner,2017-08-08,600000
Moncrieff,2017-08-09,370000
Casey,2017-08-09,423000
Theodore,2017-08-09,710000
Farrer,2017-08-09,950000
Chisholm,2017-08-09,535000
Watson,2017-08-09,455000
Denman Prospect,2017-08-09,425000
Kambah,2017-08-09,520000
Amaroo,2017-08-09,340000
Dickson,2017-08-09,840000
Coombs,2017-08-09,513000
Ngunnawal,2017-08-09,406000
Moncrieff,2017-08-10,585000
Chisholm,2017-08-10,550000
Conder,2017-08-10,485000
Casey,2017-08-10,634500
Ngunnawal,2017-08-10,440000
Higgins,2017-08-10,542500
Bonner,2017-08-10,555000
Bonner,2017-08-10,605000
Dunlop,2017-08-11,470000
Latham,2017-08-11,730000
Denman Prospect,2017-08-11,510000
Latham,2017-08-11,515000
Holt,2017-08-11,248000
Melba,2017-08-11,455000
Holt,2017-08-11,450000
Downer,2017-08-11,432000
O'Connor,2017-08-11,1310000
Kambah,2017-08-11,475000
Throsby,2017-08-11,410000
Fadden,2017-08-11,739000
Coombs,2017-08-11,615000
Kaleen,2017-08-12,790000
Macarthur,2017-08-12,640000
Flynn,2017-08-12,540000
Dunlop,2017-08-12,600000
Lyneham,2017-08-12,816000
Holder,2017-08-12,745000
Ainslie,2017-08-12,1270000
Belconnen,2017-08-12,779000
Monash,2017-08-12,705000
Ngunnawal,2017-08-12,420000
Higgins,2017-08-12,571000
Evatt,2017-08-12,575000
Yarralumla,2017-08-12,1300000
Kambah,2017-08-12,660000
Narrabundah,2017-08-12,1170000
Forrest,2017-08-12,2875000
Torrens,2017-08-12,762000
Watson,2017-08-12,810000
Nicholls,2017-08-14,890000
Banks,2017-08-14,855000
Wright,2017-08-14,825000
Rivett,2017-08-14,701500
Gordon,2017-08-14,660000
Coombs,2017-08-14,1050000
Denman Prospect,2017-08-14,1050000
Gordon,2017-08-14,740000
Coombs,2017-08-14,1260000
Crace,2017-08-14,397500
Dunlop,2017-08-14,580000
Amaroo,2017-08-14,1100000
Kaleen,2017-08-14,747500
Greenway,2017-08-15,580000
Dunlop,2017-08-15,467000
Wanniassa,2017-08-15,669000
Bonner,2017-08-15,520000
Rivett,2017-08-15,640000
Moncrieff,2017-08-15,443000
Holder,2017-08-15,665000
Charnwood,2017-08-16,412000
Nicholls,2017-08-16,592000
Lyons,2017-08-16,750500
Conder,2017-08-16,728000
Giralang,2017-08-16,620000
Casey,2017-08-16,935000
Chisholm,2017-08-16,560000
Lyons,2017-08-17,895000
Ngunnawal,2017-08-17,665500
Ngunnawal,2017-08-17,475000
Gungahlin,2017-08-17,800000
Kaleen,2017-08-17,765000
Page,2017-08-17,810000
Gordon,2017-08-17,570000
Conder,2017-08-17,545000
Dunlop,2017-08-17,725000
Chapman,2017-08-17,455000
Bonner,2017-08-17,698000
Holt,2017-08-17,515000
Gungahlin,2017-08-17,580000
Cook,2017-08-17,856000
Amaroo,2017-08-17,740000
Dunlop,2017-08-17,492500
Ngunnawal,2017-08-17,490000
Casey,2017-08-18,740000
Dunlop,2017-08-18,605000
Ngunnawal,2017-08-18,425000
Conder,2017-08-18,480000
Casey,2017-08-18,835000
Kambah,2017-08-18,529000
Giralang,2017-08-18,570000
Coombs,2017-08-18,677500
Mawson,2017-08-18,900000
Throsby,2017-08-18,400000
Nicholls,2017-08-19,965000
Nicholls,2017-08-19,850000
Lawson,2017-08-19,965000
Latham,2017-08-19,680000
Wanniassa,2017-08-19,596000
Kambah,2017-08-19,462000
Nicholls,2017-08-19,535000
Crace,2017-08-19,780000
Amaroo,2017-08-19,565000
Scullin,2017-08-19,585000
Denman Prospect,2017-08-21,690000
Fisher,2017-08-21,400000
Melba,2017-08-21,800000
Waramanga,2017-08-21,680000
Kaleen,2017-08-21,880000
Kambah,2017-08-21,575000
Gordon,2017-08-21,480000
Kambah,2017-08-21,375000
Bonner,2017-08-22,651500
Casey,2017-08-22,745000
Dickson,2017-08-23,615000
Hughes,2017-08-23,680000
Downer,2017-08-23,760000
Moncrieff,2017-08-23,335000
Hackett,2017-08-23,1225000
Evatt,2017-08-23,650000
Bruce,2017-08-23,804000
Holder,2017-08-24,560000
Denman Prospect,2017-08-24,490000
Griffith,2017-08-24,2600000
Moncrieff,2017-08-24,351452
Denman Prospect,2017-08-24,500000
Deakin,2017-08-24,1240000
Moncrieff,2017-08-24,344500
Chisholm,2017-08-24,507000
Harrison,2017-08-24,788000
Casey,2017-08-24,570000
Crace,2017-08-24,573000
Banks,2017-08-24,715000
Dunlop,2017-08-24,379000
Bonner,2017-08-24,360000
Banks,2017-08-24,650000
Ainslie,2017-08-25,900000
Moncrieff,2017-08-25,800000
Flynn,2017-08-25,720000
Chisholm,2017-08-25,545000
Bonner,2017-08-25,820000
Watson,2017-08-25,690000
Moncrieff,2017-08-25,311650
Crace,2017-08-25,730000
Bonner,2017-08-25,435000
Chisholm,2017-08-25,555000
Denman Prospect,2017-08-25,1050000
Lyneham,2017-08-25,1325000
Casey,2017-08-25,646000
Kambah,2017-08-26,541000
Reid,2017-08-26,1230000
Watson,2017-08-26,887000
Griffith,2017-08-26,1370000
